timestamp,success,latency,code,size,fill,annotation
1487015830,0,1.630734ms,503,107,,
1487015831,0,1.625407ms,503,107,,
1487015832,0,1.434288ms,503,107,,
1487015833,0,1.556507ms,503,107,,
1487015834,0,1.735593ms,503,107,,
1487015835,0,1.525878ms,503,107,,
1487015836,0,1.517336ms,503,107,,
1487015837,0,1.541558ms,503,107,,
1487015838,0,1.6414ms,503,107,,
1487015839,0,1.982997ms,503,107,,
1487015840,0,1.639023ms,503,107,,
1487015841,0,1.496594ms,503,107,,
1487015842,0,1.620906ms,503,107,,
1487015843,0,1.635934ms,503,107,,
1487015844,0,1.576339ms,503,107,,
1487015845,0,1.617253ms,503,107,,
1487015846,0,1.555761ms,503,107,,
1487015847,0,1.621262ms,503,107,,
1487015848,0,1.515762ms,503,107,,
1487015849,0,1.498937ms,503,107,,
1487015850,0,1.355792ms,503,107,,
1487015851,0,1.84436ms,503,107,,
1487015852,0,1.691329ms,503,107,,
1487015853,0,1.323001ms,503,107,,
1487015854,0,1.54714ms,503,107,,
1487015855,0,1.52456ms,503,107,,
1487015856,0,1.419239ms,503,107,,
1487015857,0,4.300011ms,503,107,,
1487015858,0,1.843407ms,503,107,,
1487015859,0,1.614808ms,503,107,,
1487015860,0,1.579487ms,503,107,,
1487015861,0,1.403303ms,503,107,,
1487015862,0,1.498805ms,503,107,,
1487015863,0,1.500555ms,503,107,,
1487015864,0,1.602ms,503,107,,
1487015865,0,1.411325ms,503,107,,
1487015866,0,1.497308ms,503,107,,
1487015867,0,1.412322ms,503,107,,
1487015868,0,1.562523ms,503,107,,
1487015869,0,3.192934ms,503,107,,
1487015870,0,1.445012ms,503,107,,
1487015871,0,1.566691ms,503,107,,
1487015872,0,1.646766ms,503,107,,
1487015873,0,1.494536ms,503,107,,
1487015874,0,1.470629ms,503,107,,
1487015875,0,1.649514ms,503,107,,
1487015876,0,1.532221ms,503,107,,
1487015877,0,1.448588ms,503,107,,
1487015878,0,1.596265ms,503,107,,
1487015879,0,1.545149ms,503,107,,
1487015880,0,1.619993ms,503,107,,
1487015881,0,1.637233ms,503,107,,
1487015882,0,1.694012ms,503,107,,
1487015883,0,1.68397ms,503,107,,
1487015884,0,1.623002ms,503,107,,
1487015885,0,1.512115ms,503,107,,
1487015886,0,1.380438ms,503,107,,
1487015887,0,1.752003ms,503,107,,
1487015888,0,1.612266ms,503,107,,
1487015889,0,1.572014ms,503,107,,
1487015890,0,1.501971ms,503,107,,
1487015891,0,1.517695ms,503,107,,
1487015892,0,1.464658ms,503,107,,
1487015893,0,1.551561ms,503,107,,
1487015894,0,128.938515ms,503,107,,
1487015895,0,1.454424ms,503,107,,
1487015896,0,1.654413ms,503,107,,
1487015897,0,1.666828ms,503,107,,
1487015898,0,2.715322ms,503,107,,
1487015899,0,3.029398ms,503,107,,
1487015900,0,1.46016ms,503,107,,"ha_proxy start
cloud_controller done"
1487015901,0,1.723231ms,503,107,,
1487015902,0,1.526901ms,503,107,,
1487015903,0,1.5282ms,503,107,,
1487015904,0,1.355982ms,503,107,,
1487015905,0,1.52687ms,503,107,,
1487015906,0,1.464752ms,503,107,,
1487015907,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015908,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015909,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015910,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015911,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015912,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015913,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015914,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015915,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015916,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015917,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015918,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015919,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015920,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015921,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015922,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015923,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015924,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015925,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015926,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015927,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015928,0,0s,0,0,Get http://test.gloom.cf-app.com: dial tcp 10.85.95.126:80: getsockopt: connection refused,
1487015930,0,1.46351ms,503,107,,
1487015931,0,1.571274ms,503,107,,
1487015933,0,1.644754ms,503,107,,
1487015934,0,4.322666ms,503,107,,
1487015935,0,1.510023ms,503,107,,
1487015936,0,1.623558ms,503,107,,
1487015937,0,1.635148ms,503,107,,
1487015938,0,1.724264ms,503,107,,
1487015939,0,1.641584ms,503,107,,
1487015940,0,1.609526ms,503,107,,
1487015941,0,1.853803ms,503,107,,
1487015942,0,1.483148ms,503,107,,
1487015943,0,1.7664ms,503,107,,
1487015944,0,1.395062ms,503,107,,
1487015945,0,1.478626ms,503,107,,
1487015946,0,1.645045ms,503,107,,
1487015947,0,1.49811ms,503,107,,
1487015948,0,1.583448ms,503,107,,
1487015949,0,1.472683ms,503,107,,
1487015950,0,1.532658ms,503,107,,
1487015951,0,2.114678ms,503,107,,
1487015952,0,1.601419ms,503,107,,
1487015953,0,1.351159ms,503,107,,
1487015954,0,1.663153ms,503,107,,
1487015955,0,1.655923ms,503,107,,
1487015956,0,1.662984ms,503,107,,
1487015957,0,1.563396ms,503,107,,
1487015958,0,1.595844ms,503,107,,
1487015959,0,1.49846ms,503,107,,"router start
ha_proxy done"
1487015960,0,1.723307ms,503,107,,
1487015961,0,2.127478ms,503,107,,
1487015962,0,1.530554ms,503,107,,
1487015963,0,1.665167ms,503,107,,
